x,xs,xse,y,ys,yse,se
6.6,6.691104846358016,0.09110484635801619,-29.44,-30.36754665100411,0.927546651004107,0.9320101302125704
-13.4,-13.47436670753787,0.07436670753786956,-42.15,-42.8933647565778,0.7433647565778045,0.7470753432633161
9.81,10.174201082536594,0.364201082536594,-49.51,-49.16715509765225,0.3428449023477498,0.5001850213537636
1.13,0.9618061440877961,0.16819385591220382,-26.45,-26.797256273707607,0.3472562737076075,0.3858446485256832
-11.46,-12.10804553075128,0.6480455307512791,-47.43,-47.014880445496246,0.4151195545037538,0.7696020104301327
12.73,12.240941698332168,0.48905830166783204,-44.64,-44.97420749507628,0.3342074950762779,0.5923450617633143
-3.95,-3.9544082543026398,0.00440825430263958,-27.0,-26.84758124503257,0.15241875496743162,0.1524824893940898
-8.03,-8.194578322038076,0.16457832203807676,-50.94,-51.112769241971876,0.17276924197187782,0.23861105392752904
13.61,13.004804011485813,0.6051959885141862,-39.45,-38.94908981891817,0.500910181081835,0.7856037130927397
-8.68,-8.285208558073498,0.3947914419265022,-29.37,-30.309817899212078,0.9398178992120769,1.0193713583860438
-2.8,-2.6251012841987964,0.17489871580120342,-53.21,-52.339356189437304,0.8706438105626972,0.8880372771793108
12.37,12.326326190913353,0.04367380908664664,-34.23,-34.17248486023024,0.05751513976975531,0.07221767721874851
-11.93,-11.945787519741152,0.015787519741152778,-33.55,-34.34168383538472,0.791683835384724,0.7918412347112544
2.35,1.4325475546141249,0.9174524453858752,-53.35,-53.51950411310085,0.16950411310084945,0.9329794391639228
9.43,9.73361750063605,0.30361750063605086,-30.06,-30.352591976164607,0.2925919761646085,0.42165584450875715
-13.5,-13.974621147385161,0.4746211473851609,-38.84,-37.74555487036016,1.094445129639844,1.1929272296907225
7.46,7.967260583042366,0.507260583042366,-51.44,-50.14119608296435,1.2988039170356487,1.3943474868251549
4.59,4.990075701662738,0.40007570166273787,-27.27,-27.946169441627713,0.6761694416277138,0.7856625744249667
-12.98,-12.103773312921916,0.8762266870780842,-44.03,-44.452963676414306,0.4229636764143052,0.9729704408221967
11.14,11.559809379001916,0.41980937900191506,-47.89,-47.02315228946257,0.8668477105374279,0.9631536055904862
-0.53,-0.4679783984907424,0.06202160150925762,-26.41,-26.262089231897434,0.14791076810256598,0.16038788724359518
-10.61,-10.217427534320038,0.3925724656799616,-48.66,-48.33820784785461,0.3217921521453846,0.50760548656649
13.27,12.980858116441802,0.28914188355819803,-42.8,-42.71029255337733,0.08970744662266839,0.30273826122104464
-5.77,-6.369662730477442,0.5996627304774425,-27.65,-27.050658399645446,0.5993416003545526,0.8478241234119362
-6.22,-5.780102731656895,0.4398972683431044,-52.01,-52.32142602873143,0.3114260287314323,0.5389766025229259
13.39,12.756700063580613,0.6332999364193874,-37.67,-38.078720614262636,0.4087206142626343,0.7537382503177249
-9.94,-8.961108742561343,0.9788912574386561,-30.58,-30.647490248726434,0.06749024872643616,0.9812150771176468
-1.16,-1.286488850808604,0.12648885080860417,-53.5,-52.6601630340836,0.8398369659163976,0.8493088711997194
11.52,11.7825674744498,0.262567474449801,-32.57,-32.69093144505264,0.12093144505264064,0.2890780051153438
-12.69,-13.218221777390939,0.5282217773909395,-35.32,-35.1977087221359,0.12229127786410032,0.5421931415572109
4.19,4.682522860664613,0.4925228606646126,-52.88,-53.172093668476336,0.29209366847633333,0.5726233312057897
7.91,8.601557267563583,0.6915572675635833,-28.89,-28.22793331419386,0.6620666858061419,0.9573838053645665
-13.58,-12.979377102625357,0.6006228973746435,-40.5,-40.658200432012414,0.15820043201241418,0.6211080755710925
