x,xs,xse,y,ys,yse,se
-22.2,-21.5483741696391,0.651625830360885,-41.57,-42.2214639212915,0.651463921291452,0.921423607000574
-19.2,-18.9491734200028,0.25082657999716,-51.13,-50.1437369561002,0.986263043899768,1.0176584716866
-12.48,-12.6705465496856,0.190546549685575,-58.32,-59.151567644367,0.831567644366999,0.853119414123929
-3.21,-3.16114633634905,0.0488536636509491,-62.01,-61.8119118006768,0.19808819932318,0.204023565215443
6.48,6.14628593755091,0.333714062449093,-61.29,-61.0655379799175,0.224462020082484,0.402179405161162
15.15,14.5191635339508,0.630836466049169,-56.19,-56.1448372362656,0.0451627637344316,0.632451043263854
20.67,21.0659036161575,0.395903616157543,-48.12,-47.7879120668247,0.332087933175337,0.516741781402749
22.19,21.7799935969692,0.410006403030849,-38.25,-38.0809781604667,0.169021839533265,0.443479010512903
19.12,20.2757062075465,1.15570620754654,-28.72,-28.6270506082589,0.0929493917411399,1.15943797918933
12.35,12.8277498580146,0.477749858014576,-21.59,-21.5934801057844,0.00348010578444402,0.477762533032069
3.05,2.84457353036258,0.205426469637423,-17.97,-18.0425046829271,0.0725046829270717,0.217846192241339
-6.65,-5.85762512887946,0.792374871120538,-18.77,-18.9823455966425,0.212345596642482,0.820334437163734
-15.27,-16.2945826420764,1.02458264207635,-23.93,-24.3954124244248,0.465412424424816,1.12533475697374
-20.73,-20.852528584199,0.122528584198999,-32.05,-31.7506706893329,0.29932931066714,0.323436686494091
-22.16,-22.3593658257853,0.199365825785289,-41.93,-41.6088040297114,0.321195970288613,0.378039130012614
-19,-18.2360135219741,0.763986478025917,-51.44,-51.1055800994568,0.334419900543182,0.833973625773475
-12.18,-12.3954036004507,0.215403600450653,-58.51,-58.6351520689324,0.125152068932437,0.249121960985325
-2.88,-3.45098313054251,0.570983130542509,-62.05,-62.3677300277682,0.317730027768199,0.653432556511921
6.82,7.37082123187041,0.550821231870411,-61.17,-60.7208748557961,0.449125144203904,0.710716135060556
15.4,15.5197814679701,0.119781467970098,-55.94,-56.3833554652824,0.443355465282401,0.459251204315074
20.87,21.2879936076315,0.417993607631502,-47.58,-48.0615151333274,0.481515133327434,0.637632715318258
22.14,22.8140923367017,0.674092336701683,-37.86,-38.1716909509097,0.311690950909735,0.742665286167969
18.88,19.1328764161175,0.252876416117505,-28.38,-28.1337815927287,0.246218407271325,0.352944734919876
11.98,10.925882233487,1.05411776651296,-21.36,-20.7005035248644,0.659496475135647,1.24342264190203
2.63,3.11707052906839,0.487070529068388,-17.92,-17.3530629123287,0.566937087671345,0.747432513116887
-7.07,-6.83984472949293,0.23015527050707,-18.91,-18.4205157008247,0.489484299175334,0.540894007806844
