x,xs,xse,y,ys,yse,se
-252.68,-252.76065519397142,0.08065519397140974,-40.0,-39.69882009083329,0.3011799091667129,0.31179255603723954
-257.58,-257.8371855334684,0.2571855334684301,-40.0,-40.58697691262546,0.5869769126254596,0.6408481057011539
-262.58,-262.3004553273034,0.279544672696602,-40.0,-39.66931933929313,0.33068066070686797,0.4330068398981488
-267.48,-267.6177810109597,0.13778101095965667,-40.0,-39.13699617015856,0.8630038298414391,0.873933188122557
-272.48,-272.8035461408227,0.323546140822657,-40.0,-39.44994684189294,0.5500531581070618,0.6381540425201323
-277.39,-277.4628922253535,0.07289222535354156,-40.0,-40.45233859771931,0.4523385977193115,0.45817407554734546
-282.39,-282.3854050167821,0.004594983217884874,-40.0,-40.11468159417957,0.11468159417957224,0.11477361157661957
-287.4,-288.0508293522355,0.6508293522355189,-40.0,-40.17628505096351,0.17628505096350722,0.67428129510206
-292.3,-291.8975097130988,0.40249028690118394,-40.0,-39.22264114966731,0.7773588503326891,0.8753771834131603
-297.3,-297.38569917082765,0.08569917082763823,-40.0,-40.44822147142261,0.44822147142261315,0.4563407009294669
-302.21,-301.749858805207,0.4601411947929819,-40.0,-41.07190897364447,1.0719089736444687,1.166498507039358
-307.21,-306.33482190238584,0.875178097614139,-40.0,-40.58241637145868,0.5824163714586774,1.0512590224519338
-312.11,-312.7110691563293,0.601069156329288,-40.0,-41.17970647873101,1.1797064787310134,1.3240058559728234
-317.12,-317.20262078336185,0.08262078336184686,-40.0,-39.979622269355126,0.020377730644874248,0.08509668471544751
-322.12,-321.34829758086005,0.771702419139956,-40.0,-40.077426494448574,0.07742649444857364,0.7755768728817636
-327.03,-326.5517337230995,0.478266276900456,-40.0,-40.36588426098048,0.3658842609804793,0.6021710089778942
-332.03,-331.27542810175026,0.7545718982497078,-40.0,-40.14394392536604,0.14394392536603817,0.768178757372235
-336.93,-337.38640999792733,0.45640999792732373,-40.0,-39.256807060868596,0.7431929391314043,0.8721501195223187
-341.93,-341.5652686986156,0.36473130138438137,-40.0,-39.41489682552096,0.5851031744790376,0.6894741815289326
-346.84,-346.6761122846494,0.16388771535059732,-40.0,-40.03733448344291,0.0373344834429119,0.16808642686661965
-351.84,-351.99649435093096,0.15649435093098418,-40.0,-40.10693165494153,0.10693165494153334,0.18953854674404672
-356.85,-356.39590604822826,0.4540939517717675,-40.0,-40.368244587636724,0.36824458763672396,0.5846412518454724
-361.75,-362.5845498383026,0.8345498383026211,-40.0,-39.79127815965426,0.20872184034573849,0.8602547525287163
-366.75,-366.53092969740527,0.21907030259473004,-40.0,-39.56175874624897,0.4382412537510305,0.48994611333107
-371.65,-370.30062243151696,1.3493775684830212,-40.0,-39.95063169196252,0.04936830803747938,1.3502803605783629
-376.66,-376.70065499409736,0.04065499409733775,-40.0,-39.73381689021465,0.2661831097853522,0.2692698952353483
-381.56,-382.0269647298119,0.46696472981187753,-40.0,-39.51195387104786,0.48804612895214206,0.6754591644751373
-386.57,-386.34237501890834,0.22762498109165108,-40.0,-40.38133320065309,0.3813332006530885,0.4441037513209083
-391.57,-391.50818022749786,0.06181977250213322,-40.0,-40.242106958141875,0.24210695814187488,0.24987489560363416
-396.47,-397.5502045800094,1.0802045800093651,-40.0,-39.976293575935806,0.02370642406419421,1.0804646820767072
-401.47,-401.9842210678064,0.5142210678063748,-40.0,-40.66904364846729,0.6690436484672873,0.8438262321890374
-406.38,-405.1193452050844,1.260654794915581,-40.0,-40.683664137587954,0.6836641375879537,1.4341015183617671
-411.39,-410.9864736331943,0.40352636680569276,-40.0,-39.244983374400235,0.7550166255997652,0.8560862302592296
-416.29,-416.2107641661741,0.07923583382591914,-40.0,-39.38598818665198,0.6140118133480215,0.6191032420307733
-421.29,-420.94781038872634,0.34218961127368175,-40.0,-39.82328575908335,0.17671424091665244,0.38512550292908687
-426.3,-427.25329960584736,0.9532996058473486,-40.0,-40.69966021060889,0.69966021060889,1.1824992806839194
-431.2,-430.4962367762856,0.7037632237143612,-40.0,-39.279830598411095,0.7201694015889046,1.0069392444620238
-436.2,-435.6128670530652,0.587132946934787,-40.0,-40.129115792194725,0.12911579219472458,0.601162195393555
-441.11,-440.96780667803654,0.14219332196347523,-40.0,-39.103678894427695,0.896321105572305,0.9075298700898873
-446.1,-446.5308910253392,0.43089102533917867,-40.0,-40.495206397696066,0.4952063976960659,0.6564270348157234
-451.0,-450.8679981206898,0.13200187931022356,-40.0,-41.24140564219183,1.241405642191829,1.2484039669142108
-456.0,-457.43504501931585,1.4350450193158508,-40.0,-39.47239811139005,0.5276018886099507,1.5289597641298536
-461.01,-460.55487129923534,0.4551287007646465,-40.0,-40.51401653572471,0.5140165357247071,0.6865530811657203
-465.91,-466.8018907692452,0.8918907692451512,-40.0,-39.563424692672434,0.43657530732756555,0.9930091355233677
-470.91,-470.7771130551742,0.1328869448258274,-40.0,-39.61513465094928,0.38486534905072034,0.40716124202221815
-475.82,-475.88742661821715,0.06742661821715501,-40.0,-40.34752296942885,0.3475229694288515,0.3540036202143256
-480.81,-480.62598929897445,0.1840107010255565,-40.0,-39.62511170166278,0.3748882983372184,0.417613666349764
-485.82,-486.5662164258208,0.746216425820819,-40.0,-39.93952588142655,0.06047411857345253,0.7486628568201003
-490.72,-491.1727041472799,0.4527041472798601,-40.0,-40.32851303065114,0.3285130306511377,0.5593405548250373
