x,xs,xse,y,ys,yse,se
10.31,11.734442344565238,1.4244423445652377,-28.35,-29.055485150410682,0.7054851504106807,1.5895739336188461
-15.62,-15.651380030303075,0.03138003030307601,-23.83,-24.773245809297105,0.9432458092971068,0.9437676425150292
-18.8,-19.139849758809024,0.3398497588090237,-51.73,-51.68512594734852,0.0448740526514797,0.3427995612073028
7.73,7.68127293048424,0.04872706951576067,-60.84,-61.571395546379456,0.7313955463794528,0.7330168978729563
22.01,22.449689156227226,0.4396891562272245,-36.71,-36.99804504769434,0.2880450476943395,0.5256391381975308
1.38,1.1304640960415433,0.2495359039584566,-17.8,-17.939731143438223,0.13973114343822246,0.28599468493473296
-21.42,-21.197310571418733,0.22268942858126906,-34.12,-34.08351958227188,0.03648041772811439,0.22565771087970793
-10.05,-10.430577482532405,0.380577482532404,-59.79,-59.643290083079926,0.14670991692007362,0.4078762311454262
17.27,18.05953921764958,0.7895392176495797,-53.88,-53.738076127815056,0.14192387218494673,0.80219359365597
17.19,17.094709608294554,0.09529039170544706,-26.0,-26.77962605625555,0.7796260562555517,0.7854279383520567
-10.14,-9.754713084680729,0.3852869153192717,-20.27,-20.583685427298793,0.31368542729879323,0.49683453424240365
-21.46,-22.854303552318296,1.394303552318295,-45.86,-45.03609939754179,0.8239006024582096,1.6195353033319209
1.52,1.6613251657675159,0.14132516576751586,-62.18,-61.99554564802785,0.18445435197214977,0.2323708467959816
22.02,22.126708042663378,0.10670804266337797,-43.03,-43.20160104021232,0.17160104021231604,0.20207306443709463
7.53,7.9289051285761225,0.39890512857612226,-19.12,-18.838789651713938,0.28121034828606284,0.4880620468623855
-18.89,-19.703933480316586,0.8139334803165852,-28.36,-28.43530874452979,0.0753087445297922,0.8174100056782535
-15.33,-15.015516362903735,0.3144836370962647,-56.0,-55.46291337708299,0.537086622917009,0.622384124570745
12.69,12.118001035028161,0.5719989649718382,-58.19,-57.3199828909434,0.8700171090565973,1.0412072733034732
20.51,20.533718480598022,0.02371848059802062,-31.41,-30.93676345282769,0.47323654717230923,0.4738305561078221
-4.18,-3.3769929274430224,0.8030070725569773,-18.15,-18.170509953502954,0.02050995350295537,0.8032689566821439
-22.25,-22.892010941803928,0.6420109418039281,-39.51,-39.21647070121716,0.2935292987828362,0.7059302363831077
-5.01,-5.366343724409323,0.3563437244093235,-61.64,-62.04187116408626,0.4018711640862591,0.537104535867975
20.1,19.545207075910827,0.554792924089174,-49.4,-49.02416688870631,0.37583311129368724,0.670108734582761
13.13,14.044583608331596,0.9145836083315952,-22.14,-22.182868756104344,0.04286875610434393,0.9155877384930264
-14.71,-14.706010073371944,0.00398992662805675,-23.4,-23.537514793281172,0.13751479328117355,0.1375726640203684
-19.28,-19.79748643820082,0.5174864382008195,-50.97,-50.87426391842881,0.0957360815711894,0.5262676230173922
6.71,6.765181239438117,0.05518123943811659,-61.22,-60.9314383053778,0.28856169462219583,0.2937904368579075
22.14,21.297093565987108,0.8429064340128924,-37.78,-37.733067949197135,0.04693205080286589,0.8442119839784872
2.4,2.3175014336188595,0.08249856638114039,-17.89,-17.862671173508858,0.027328826491142877,0.08690729665756737
-21.17,-21.656564668192768,0.48656466819276645,-33.32,-33.4188868224501,0.09888682245009761,0.4965116111309121
-10.91,-11.659306339961702,0.7493063399617022,-59.31,-58.81600782441104,0.49399217558896424,0.8974899780219945
16.63,16.324986919033634,0.3050130809663649,-54.65,-55.9035331196378,1.253533119637801,1.2901078488209703
17.81,17.82771853702446,0.0177185370244608,-26.77,-26.878546983251336,0.10854698325133683,0.1099836084480464
